,battery_park_property_tax,garrett_park_property_tax,brownfield_s_county_tax_credit,new_jobs_tax_credit,design_for_life_tax_credit,laytonsville_property_tax,wssc_connection_fee_chg,ch_ch_section_3_property_tax,day_car_tax_credit,dbu_road,historic_preservation_credit,total_credits,takoma_park_special,brownfields_state_tax_credit,parcel_code,renewable_energy_credit,ch_ch_town_charge_ri,washington_grove_rn,dev_dist_special_tax_wg,dev_dist_special_assessment_wg,friendship_hts_property_tax,art_s_entertainment_credit,gaithersburg_property_tax,total,special_area_homestead_credit,washington_grove_serv_chg,green_building_tax_credit,gaithersburg_charge_rm,wssc_front_foot_benefit_chg,white_flint_sp_tax,water_qual_protect_chg_nr,north_ch_ch_property_tax,brookeville_property_tax,rockville_property_tax_credit,somerset_property_tax,county_homeowner_s_credit,martins_addition_charge_rk,drummond_property_tax,county_homestead_credit,water_quality_protect_chg_sfr,dev_dist_special_assessment_kv,business_incubator_tax_credit,municipal_homestead_credit,state_homestead_credit,rockville_property_tax,enterprise_zone_tax_credit,solid_waste_charge,water_quality_protect_chg_ex,glen_echo_property_tax,water_quality_protect_chg_ag,poolesville_property_tax,ch_ch_section_5_charge_rj,clean_lien_demolition,gaithersburg_stormwater_fee,conservation_energy_credit,partial_parking_lot_credit,water_qual_protect_chg_rsfa,fallen_officer_rescue_credit,ch_ch_village_charge_rg,municipal_homeowners_credit,dev_dist_special_tax_kv,ch_ch_village_property_tax,water_qual_protect_chg_mfr,ch_ch_section_5_property_tax,barnesville_property_tax,fire_sprinkler_tax_credit,water_qual_protect_chg_rsfd,excess_homeowner_credit,washington_grove_property_tax,swimclub,municipal_swimclub,ch_ch_view_property_tax,county_property_tax,rockville_stormwater_mgmt_fee,residence,kensington_property_tax,state_homeowner_s_credit,bay_restoration_fund,bill_total,rockville_front_foot_chg,religious_organizations_credit,ch_ch_town_property_tax,takoma_park_property_tax,property_address,water_quality_protect_chg_gov,full_parking_lot_credit,ch_ch_section_3_charge_rh,conservation_land_tax_credit,county_property_tax_credit,enterprise_zone_municipal,garrett_park_charge_rl,water_quality_protect_chg_np,location_1,martins_addition_property_tax,oakmont_property_tax,state_property_tax,zip_code,:@computed_region_vu5j_pcmz,:@computed_region_d7bw_bq6x,:@computed_region_kbsp_ykn9,:@computed_region_tx5f_5em3,:@computed_region_rbt8_3x7n,:@computed_region_6ryf_isx3
814,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1420618,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,406034.44,0.00,0.00,0.00,0.00,0.00,0.00,13989.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43397.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,314698.15,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,406034.44,0.00,0.00,0.00,0.00,5504  NORBECK RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'latitude': '39.095608', 'human_address': '{""address"": ""5504 NORBECK RD"", ""city"": ""ROCKVILLE"", ""state"": ""MD"", ""zip"": ""20853""}', 'needs_recoding': False, 'longitude': '-77.111233'}",0.00,0.00,33949.33,20853,3,58,61,3,1,1
815,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HYATTSTOWN MILL RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""HYATTSTOWN MILL RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
816,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29782,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.53,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,77.36,0.00,0.00,0.00,0.00,BARNESVILLE RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""BARNESVILLE RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,4.48,,,,,,,
817,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25716,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FREDERICK RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""FREDERICK RD"", ""city"": ""CLARKSBURG"", ""state"": ""MD"", ""zip"": ""20871""}', 'needs_recoding': True}",0.00,0.00,0.00,20871,,,,,,
818,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1411807,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17645.31,0.00,0.00,0.00,0.00,0.00,0.00,560.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1788.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13806.69,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,17645.31,0.00,0.00,0.00,0.00,10516  SUMMIT AVE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'latitude': '39.028991', 'human_address': '{""address"": ""10516 SUMMIT AVE"", ""city"": ""KENSINGTON"", ""state"": ""MD"", ""zip"": ""20895""}', 'needs_recoding': False, 'longitude': '-77.078668'}",0.00,0.00,1489.45,20895,1,25,15,1,1,1
819,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25077,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HYATTSTOWN MILL RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""HYATTSTOWN MILL RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
820,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23034,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,230.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,207.64,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,230.04,0.00,0.00,0.00,0.00,CLARKSBURG RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""CLARKSBURG RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,22.40,,,,,,,
821,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23320,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.31,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,104.21,0.00,0.00,0.00,0.00,STRINGTOWN RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""STRINGTOWN RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.90,,,,,,,
822,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25408,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PRESCOTT RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""PRESCOTT RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
823,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22735,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GANLEY RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""GANLEY RD"", ""city"": ""BOYDS"", ""state"": ""MD"", ""zip"": ""20841""}', 'needs_recoding': True}",0.00,0.00,0.00,20841,,,,,,
824,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24951,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HYATTSTOWN MILL RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""HYATTSTOWN MILL RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
825,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24574,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PRESCOTT RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""PRESCOTT RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
826,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26152,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FREDERICK RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""FREDERICK RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
827,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24905,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FREDERICK RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""FREDERICK RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
828,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30234,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7971.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,285.00,0.00,0.00,0.00,0.00,0.00,0.00,205.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6699.16,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,60.00,7971.97,0.00,0.00,0.00,0.00,24031  SLIDELL RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""24031 SLIDELL RD"", ""city"": ""BOYDS"", ""state"": ""MD"", ""zip"": ""20841""}', 'needs_recoding': True}",0.00,0.00,722.70,20841,,,,,,
829,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1416786,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4529.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,0.00,0.00,0.00,0.00,0.00,373.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3665.88,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,4529.45,0.00,0.00,0.00,0.00,13119  MARIGOLD LN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'latitude': '39.071815', 'human_address': '{""address"": ""13119 MARIGOLD LN"", ""city"": ""SILVER SPRING"", ""state"": ""MD"", ""zip"": ""20906""}', 'needs_recoding': False, 'longitude': '-77.044761'}",0.00,0.00,395.47,20906,4,6,23,4,1,1
830,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24164,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,470.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,285.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,167.14,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,470.17,0.00,0.00,0.00,0.00,PRICES DISTILLERY RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""PRICES DISTILLERY RD"", ""city"": ""DAMASCUS"", ""state"": ""MD"", ""zip"": ""20872""}', 'needs_recoding': True}",0.00,0.00,18.03,20872,,,,,,
831,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27681,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1867.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1686.04,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,1867.93,0.00,0.00,0.00,0.00,FREDERICK RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""FREDERICK RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,181.89,,,,,,,
832,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23091,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RIDGE RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""RIDGE RD"", ""city"": ""GERMANTOWN"", ""state"": ""MD"", ""zip"": ""20876""}', 'needs_recoding': True}",0.00,0.00,0.00,20876,,,,,,
833,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PRESCOTT RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""PRESCOTT RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
834,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25226,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HYATTSTOWN MILL RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""HYATTSTOWN MILL RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
835,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25443,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HYATTSTOWN MILL RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""HYATTSTOWN MILL RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
836,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28583,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.74,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,146.78,0.00,0.00,0.00,0.00,RIDGE RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""RIDGE RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,5.04,,,,,,,
837,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26460,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TEN MILE CREEK RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""TEN MILE CREEK RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
838,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23273,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.11,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,3.45,0.00,0.00,0.00,0.00,BURNT HILL RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""BURNT HILL RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.34,,,,,,,
839,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24858,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,KINGSLEY RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""KINGSLEY RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
